datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,sunrise_encoded,sunset_encoded
2014-05-19,77.5,54.9,67.7,48.3,52.4,0.0,0.0,0.0,0.0,0.0,25.9,13.2,141.0,1005.1,24.5,15.1,313.1,27.0,9,0.67,1400479450.0,1400535050.0
2014-05-20,69.0,56.5,62.2,53.3,73.7,0.162,100.0,25.0,0.0,0.0,25.1,11.0,169.2,1009.1,85.3,15.4,164.1,14.2,5,0.7,1400565780.0,1400621526.0
2014-05-21,69.0,54.1,59.1,56.4,90.9,0.819,100.0,54.17,0.0,0.0,25.4,9.7,100.5,1008.1,96.5,9.6,123.3,10.5,6,0.75,1400652112.0,1400708001.0
2014-05-22,69.4,50.0,58.8,50.6,76.7,0.142,100.0,37.5,0.0,0.0,31.0,14.0,166.3,1006.0,70.0,15.2,314.3,27.2,9,0.77,1400738446.0,1400794475.0
2014-05-23,65.0,50.1,57.4,49.9,77.0,0.036,100.0,12.5,0.0,0.0,26.8,11.7,177.5,1008.7,77.1,14.5,226.5,19.6,7,0.81,1400824782.0,1400880947.0
2014-05-24,62.0,48.3,55.1,49.4,81.8,0.168,100.0,37.5,0.0,0.0,35.8,14.5,175.5,1013.3,88.8,13.2,258.3,22.3,8,0.84,1400911120.0,1400967418.0
2014-05-25,70.3,47.3,58.9,48.9,72.0,0.006,100.0,4.17,0.0,0.0,15.9,8.2,87.3,1018.3,60.0,13.8,192.4,16.9,5,0.88,1400997461.0,1401053888.0
2014-05-26,61.4,55.9,58.7,54.1,85.1,0.171,100.0,62.5,0.0,0.0,16.7,8.0,317.7,1015.8,97.4,10.8,140.2,12.3,5,0.92,1401083804.0,1401140357.0
2014-05-27,60.7,54.5,57.0,51.9,83.4,0.01,100.0,20.83,0.0,0.0,23.3,11.0,260.1,1015.0,97.0,11.0,198.5,17.2,7,0.95,1401170149.0,1401226824.0
2014-05-28,60.2,53.8,55.7,51.0,84.5,0.036,100.0,20.83,0.0,0.0,19.3,10.1,248.8,1013.9,97.7,11.5,187.2,16.0,6,0.0,1401256497.0,1401313290.0
2014-05-29,65.5,52.2,58.6,49.7,74.4,0.009,100.0,16.67,0.0,0.0,18.3,9.4,233.2,1016.2,88.2,11.6,300.4,26.0,8,0.02,1401342847.0,1401399754.0
2014-05-30,69.0,56.6,62.9,52.4,69.2,0.001,100.0,4.17,0.0,0.0,18.8,9.6,349.5,1019.8,87.5,13.9,261.8,22.5,8,0.05,1401429200.0,1401486216.0
2014-05-31,69.6,52.9,61.7,48.5,63.6,0.0,0.0,0.0,0.0,0.0,21.2,10.6,0.2,1022.5,35.6,9.8,347.8,29.9,9,0.09,1401515555.0,1401572677.0
2014-06-01,65.3,51.0,58.8,47.0,65.2,0.0,0.0,0.0,0.0,0.0,17.2,8.6,323.0,1022.8,66.0,12.7,267.7,23.2,8,0.12,1401601912.0,1401659136.0
2014-06-02,67.1,54.7,61.4,50.7,69.0,0.0,0.0,0.0,0.0,0.0,16.1,7.3,294.4,1020.0,86.8,10.1,229.1,19.8,6,0.15,1401688272.0,1401745593.0
2014-06-03,68.1,57.3,62.7,52.2,68.9,0.028,100.0,12.5,0.0,0.0,22.2,11.1,219.9,1015.3,89.6,13.8,172.0,14.8,5,0.18,1401774635.0,1401832049.0
2014-06-04,60.8,53.5,57.5,52.4,83.7,0.628,100.0,62.5,0.0,0.0,29.9,10.5,226.8,1008.2,83.8,10.8,212.2,18.4,6,0.22,1401861000.0,1401918502.0
2014-06-05,68.0,48.6,58.1,42.9,59.1,0.0,0.0,0.0,0.0,0.0,18.2,9.4,205.6,1014.2,51.4,16.6,333.4,28.8,9,0.25,1401947368.0,1402004953.0
2014-06-06,83.1,53.0,68.6,51.4,55.5,0.0,0.0,0.0,0.0,0.0,22.4,9.5,101.5,1012.7,51.1,15.6,340.3,29.6,9,0.28,1402033739.0,1402091403.0
2014-06-07,81.6,66.6,73.6,59.7,62.5,0.007,100.0,8.33,0.0,0.0,21.7,9.4,174.9,1012.6,66.3,15.3,249.2,21.6,8,0.31,1402120112.0,1402177850.0
2014-06-08,82.6,61.6,71.9,61.4,71.4,0.045,100.0,20.83,0.0,0.0,21.9,8.4,15.5,1017.2,72.5,13.0,243.8,20.9,8,0.35,1402206488.0,1402264296.0
2014-06-09,79.7,63.6,71.1,62.8,76.6,0.61,100.0,25.0,0.0,0.0,36.4,9.0,13.7,1015.4,72.0,13.3,268.6,23.1,8,0.38,1402292867.0,1402350739.0
2014-06-10,70.4,62.3,65.6,61.7,87.8,1.032,100.0,62.5,0.0,0.0,19.4,8.8,295.6,1019.0,92.3,8.8,180.1,15.4,5,0.41,1402379248.0,1402437179.0
2014-06-11,76.9,62.3,69.1,55.5,63.3,0.0,0.0,0.0,0.0,0.0,19.4,11.0,13.3,1025.0,56.5,15.1,291.0,25.2,9,0.44,1402465632.0,1402523618.0
2014-06-12,76.9,59.9,68.9,52.2,56.7,0.0,0.0,0.0,0.0,0.0,21.7,10.8,10.1,1026.2,18.1,14.5,347.5,30.1,9,0.48,1402552019.0,1402610054.0
2014-06-13,76.6,58.1,68.4,54.0,61.2,0.0,0.0,0.0,0.0,0.0,23.4,11.4,10.9,1022.7,32.8,13.0,332.8,29.0,9,0.5,1402638408.0,1402696488.0
2014-06-14,72.4,59.6,65.2,52.7,64.4,0.0,0.0,0.0,0.0,0.0,30.1,15.0,359.2,1021.3,60.7,14.2,285.0,24.7,8,0.54,1402724800.0,1402782919.0
2014-06-15,68.8,53.6,61.0,49.7,67.5,0.0,0.0,0.0,0.0,0.0,29.8,15.4,3.5,1023.1,38.4,13.6,334.4,29.1,9,0.58,1402811195.0,1402869348.0
2014-06-16,67.8,52.6,60.7,49.9,68.6,0.0,0.0,0.0,0.0,0.0,29.7,15.0,1.0,1023.2,52.6,13.9,353.7,30.6,9,0.61,1402897593.0,1402955775.0
2014-06-17,66.5,54.8,60.4,50.0,69.3,0.0,0.0,0.0,0.0,0.0,26.8,14.5,5.6,1022.8,87.9,14.4,313.5,26.9,9,0.65,1402983993.0,1403042198.0
2014-06-18,72.6,55.2,63.4,51.1,66.4,0.0,0.0,0.0,0.0,0.0,26.1,13.1,3.2,1022.4,59.8,12.9,334.9,29.1,9,0.69,1403070396.0,1403128620.0
2014-06-19,73.0,55.1,63.0,52.2,69.9,0.0,0.0,0.0,0.0,0.0,23.3,12.0,352.6,1021.7,54.0,14.0,354.8,30.6,9,0.75,1403156802.0,1403215038.0
2014-06-20,69.7,57.1,63.3,50.1,63.2,0.0,0.0,0.0,0.0,0.0,21.6,10.2,16.4,1020.6,54.7,14.4,339.6,29.3,9,0.76,1403243210.0,1403301454.0
2014-06-21,75.8,54.5,65.8,47.7,53.9,0.0,0.0,0.0,0.0,0.0,19.4,9.9,45.8,1019.0,21.0,16.5,361.3,31.3,9,0.79,1403329621.0,1403387868.0
2014-06-22,79.1,59.0,69.8,49.9,50.4,0.0,0.0,0.0,0.0,0.0,20.2,11.2,35.5,1019.2,49.1,15.9,315.3,27.3,8,0.83,1403416035.0,1403474278.0
2014-06-23,75.7,59.7,68.6,49.1,50.7,0.0,0.0,0.0,0.0,0.0,25.8,11.5,31.4,1019.9,56.9,16.5,187.2,16.2,5,0.86,1403502451.0,1403560686.0
2014-06-24,79.6,58.3,69.6,50.9,53.4,0.0,0.0,0.0,0.0,0.0,22.8,11.6,9.7,1017.6,27.0,15.7,355.1,30.7,9,0.9,1403588869.0,1403647092.0
2014-06-25,72.2,58.4,65.5,50.6,60.4,0.0,0.0,0.0,0.0,0.0,20.1,10.0,6.8,1015.2,43.0,14.4,335.9,29.0,9,0.93,1403675291.0,1403733494.0
2014-06-26,75.9,54.8,65.9,47.3,53.4,0.016,100.0,8.33,0.0,0.0,24.8,10.0,11.2,1014.7,51.6,15.4,312.4,27.1,9,0.97,1403761714.0,1403819894.0
2014-06-27,75.9,60.6,66.8,57.2,73.0,0.005,100.0,16.67,0.0,0.0,33.7,12.2,215.0,1014.9,86.1,13.3,284.0,24.6,9,0.0,1403848141.0,1403906291.0
2014-06-28,65.4,56.1,61.5,56.3,83.3,0.248,100.0,33.33,0.0,0.0,14.8,6.7,220.9,1011.6,97.7,12.3,101.0,8.7,4,0.04,1403934569.0,1403992685.0
2014-06-29,64.9,55.7,59.5,53.7,82.1,0.4,100.0,66.67,0.0,0.0,23.5,10.6,276.5,1012.0,87.3,12.1,188.2,16.2,5,0.07,1404021000.0,1404079077.0
2014-06-30,70.3,53.5,62.4,49.8,65.2,0.001,100.0,4.17,0.0,0.0,13.7,8.0,273.2,1017.6,72.6,15.3,280.8,24.3,8,0.1,1404107434.0,1404165465.0
2014-07-01,73.7,59.1,65.9,51.6,61.1,0.001,100.0,4.17,0.0,0.0,27.5,11.8,44.9,1017.4,88.7,16.1,290.1,25.1,8,0.13,1404193870.0,1404251851.0
2014-07-02,78.6,56.2,67.9,49.0,52.6,0.0,0.0,0.0,0.0,0.0,21.6,11.1,7.8,1020.6,39.5,16.5,348.2,30.1,9,0.17,1404280308.0,1404338234.0
2014-07-03,84.5,59.6,73.7,51.5,47.9,0.0,0.0,0.0,0.0,0.0,16.6,6.8,223.2,1021.6,23.9,16.2,353.4,30.6,9,0.2,1404366748.0,1404424615.0
2014-07-04,77.7,68.1,71.9,58.6,63.4,0.002,100.0,8.33,0.0,0.0,26.0,12.8,164.7,1011.7,81.8,16.2,152.4,13.1,6,0.23,1404453190.0,1404510993.0
2014-07-05,74.4,62.7,68.3,60.4,76.8,0.083,100.0,29.17,0.0,0.0,30.5,14.5,203.8,1008.2,96.3,14.4,221.5,19.0,7,0.25,1404539635.0,1404597368.0
2014-07-06,67.6,58.7,64.3,58.4,81.4,0.229,100.0,25.0,0.0,0.0,25.8,12.3,198.0,1008.4,91.6,15.3,93.1,7.9,3,0.3,1404626081.0,1404683740.0
2014-07-07,70.1,54.2,61.9,53.8,76.8,0.025,100.0,12.5,0.0,0.0,14.2,6.7,25.4,1016.3,74.8,14.0,196.7,17.1,6,0.33,1404712530.0,1404770110.0
2014-07-08,65.4,56.9,60.1,55.0,84.0,0.768,100.0,50.0,0.0,0.0,25.4,7.1,297.8,1015.5,92.4,11.6,167.3,14.5,5,0.37,1404798980.0,1404856477.0
2014-07-09,62.6,55.0,58.3,54.6,87.9,0.363,100.0,41.67,0.0,0.0,24.7,11.5,290.0,1016.1,94.7,9.8,131.4,11.3,4,0.4,1404885432.0,1404942841.0
2014-07-10,60.6,56.3,58.7,55.4,89.0,0.356,100.0,45.83,0.0,0.0,31.9,13.9,311.8,1014.6,99.5,9.4,174.4,15.2,5,0.43,1404971886.0,1405029203.0
2014-07-11,67.7,58.2,61.4,57.0,86.0,0.619,100.0,58.33,0.0,0.0,18.2,9.4,326.8,1017.0,96.4,10.2,207.8,17.7,7,0.47,1405058342.0,1405115562.0
2014-07-12,72.7,59.3,65.3,56.8,75.1,0.004,100.0,4.17,0.0,0.0,11.8,6.5,286.1,1016.2,91.6,9.8,312.6,27.0,9,0.5,1405144800.0,1405201918.0
2014-07-13,68.4,62.2,65.0,60.9,86.8,0.571,100.0,50.0,0.0,0.0,21.8,9.8,233.3,1011.6,93.6,11.7,119.1,10.1,4,0.53,1405231259.0,1405288272.0
2014-07-14,74.2,56.3,64.5,54.6,71.9,0.024,100.0,4.17,0.0,0.0,16.1,7.6,268.7,1015.5,61.7,15.0,286.2,24.8,8,0.57,1405317720.0,1405374624.0
2014-07-15,76.9,56.1,68.2,56.1,66.7,0.0,0.0,0.0,0.0,0.0,14.1,6.8,206.5,1020.7,61.3,15.1,268.3,23.2,7,0.6,1405404182.0,1405460973.0
2014-07-16,84.5,64.6,74.8,60.0,61.2,0.0,0.0,0.0,0.0,0.0,10.1,5.8,5.4,1021.2,54.3,15.4,314.6,27.1,9,0.64,1405490646.0,1405547319.0
2014-07-17,89.4,64.9,77.9,61.3,59.1,0.0,0.0,0.0,0.0,0.0,19.1,8.2,49.7,1019.1,28.4,14.5,334.3,29.0,9,0.67,1405577111.0,1405633663.0
2014-07-18,94.8,70.0,82.5,63.4,53.9,0.0,0.0,0.0,0.0,0.0,20.4,9.7,134.8,1013.0,48.2,14.6,267.1,23.2,8,0.71,1405663578.0,1405720005.0
2014-07-19,87.2,72.9,78.9,64.9,63.0,0.009,100.0,8.33,0.0,0.0,24.7,10.4,150.2,1008.4,88.4,13.4,145.3,12.5,8,0.75,1405750046.0,1405806345.0
2014-07-20,74.7,63.9,70.2,63.6,80.0,0.214,100.0,41.67,0.0,0.0,28.9,8.8,263.4,1010.1,90.3,12.2,186.8,16.2,5,0.77,1405836515.0,1405892682.0
2014-07-21,76.5,62.1,68.6,60.6,76.4,0.03,100.0,20.83,0.0,0.0,29.4,14.1,312.8,1016.2,82.5,12.2,273.3,23.8,7,0.81,1405922985.0,1405979017.0
2014-07-22,73.3,63.5,67.7,61.1,79.6,0.0,0.0,0.0,0.0,0.0,22.4,11.9,335.0,1019.5,75.5,11.6,248.9,21.4,7,0.84,1406009457.0,1406065349.0
2014-07-23,86.0,63.3,73.0,61.9,70.7,0.001,100.0,4.17,0.0,0.0,23.1,10.4,10.2,1016.1,83.3,8.7,226.5,19.6,7,0.88,1406095929.0,1406151680.0
2014-07-24,86.4,66.3,76.8,59.7,57.3,0.0,0.0,0.0,0.0,0.0,23.5,9.1,5.2,1013.0,38.0,13.7,300.4,26.0,8,0.91,1406182402.0,1406238008.0
2014-07-25,82.2,65.0,74.2,55.4,53.3,0.0,0.0,0.0,0.0,0.0,18.8,9.3,1.1,1012.9,29.7,14.8,316.9,27.4,9,0.95,1406268877.0,1406324335.0
2014-07-26,76.3,63.9,70.6,58.4,65.9,0.0,0.0,0.0,0.0,0.0,19.2,9.3,337.0,1015.0,57.3,12.5,315.4,27.1,9,0.98,1406355352.0,1406410659.0
2014-07-27,83.0,63.6,73.3,59.2,63.5,0.001,100.0,4.17,0.0,0.0,19.7,8.2,290.1,1016.8,60.5,12.6,253.3,21.8,8,0.0,1406441828.0,1406496981.0
2014-07-28,74.7,63.1,68.6,58.1,71.1,0.266,100.0,37.5,0.0,0.0,23.1,10.7,323.1,1013.1,78.4,11.8,232.0,20.1,8,0.05,1406528305.0,1406583302.0
2014-07-29,70.9,60.0,65.4,59.1,80.2,0.063,100.0,8.33,0.0,0.0,25.0,10.6,319.1,1013.1,86.5,13.0,182.8,15.9,6,0.08,1406614783.0,1406669620.0
2014-07-30,77.3,61.0,69.6,57.2,66.3,0.0,0.0,0.0,0.0,0.0,23.4,10.1,312.6,1014.9,44.4,14.6,289.2,25.1,9,0.12,1406701261.0,1406755936.0
2014-07-31,79.1,58.2,69.3,54.5,61.0,0.0,0.0,0.0,0.0,0.0,15.1,6.3,315.9,1015.5,42.3,15.5,303.2,26.3,9,0.15,1406787740.0,1406842251.0
2014-08-01,82.3,61.6,72.1,57.2,61.2,0.0,0.0,0.0,0.0,0.0,16.2,7.6,54.7,1010.2,64.5,13.4,218.1,18.6,6,0.18,1406874220.0,1406928564.0
2014-08-02,78.9,63.6,69.1,58.6,70.1,0.303,100.0,8.33,0.0,0.0,36.3,14.1,200.9,1006.6,72.6,13.7,236.5,20.4,7,0.22,1406960700.0,1407014875.0
2014-08-03,76.0,58.3,67.3,58.3,74.5,0.185,100.0,4.17,0.0,0.0,20.5,10.6,218.4,1010.7,61.7,15.7,196.6,16.9,5,0.25,1407047181.0,1407101185.0
2014-08-04,74.3,60.5,66.5,54.5,67.1,0.147,100.0,25.0,0.0,0.0,15.8,8.1,356.0,1016.5,80.6,15.5,210.1,18.1,6,0.25,1407133662.0,1407187492.0
2014-08-05,78.8,60.1,70.4,53.7,57.4,0.001,100.0,4.17,0.0,0.0,16.1,6.5,192.6,1019.5,56.3,15.4,285.9,24.6,8,0.32,1407220143.0,1407273799.0
2014-08-06,72.2,63.6,66.1,60.1,82.7,0.597,100.0,33.33,0.0,0.0,23.0,12.5,185.4,1015.6,90.2,11.2,115.4,9.9,4,0.35,1407306625.0,1407360103.0
2014-08-07,76.0,62.3,68.4,63.9,87.8,0.266,100.0,16.67,0.0,0.0,13.4,6.5,149.5,1014.5,77.5,8.2,205.8,17.6,6,0.39,1407393108.0,1407446406.0
2014-08-08,72.1,64.4,67.3,64.4,90.5,0.186,100.0,41.67,0.0,0.0,20.9,8.3,177.6,1009.9,93.8,11.2,133.9,11.4,6,0.42,1407479591.0,1407532708.0
2014-08-09,72.6,58.8,66.0,57.9,76.2,0.035,100.0,8.33,0.0,0.0,30.7,11.9,206.6,1011.0,86.1,15.5,207.0,17.8,6,0.45,1407566074.0,1407619008.0
2014-08-10,77.6,62.8,67.3,60.0,78.6,0.289,100.0,33.33,0.0,0.0,45.8,17.9,204.0,1006.6,79.4,14.6,169.0,14.7,5,0.5,1407652557.0,1407705307.0
2014-08-11,71.9,56.9,62.9,52.1,68.9,0.126,100.0,16.67,0.0,0.0,34.4,14.3,226.2,1014.2,65.1,15.5,267.4,23.3,8,0.52,1407739041.0,1407791604.0
2014-08-12,68.7,55.2,62.1,54.4,76.6,0.013,100.0,16.67,0.0,0.0,27.7,12.3,213.2,1013.3,74.8,15.5,240.6,20.9,7,0.56,1407825524.0,1407877900.0
2014-08-13,70.5,58.0,62.0,54.1,76.4,0.003,100.0,8.33,0.0,0.0,24.8,10.4,271.2,1008.3,90.2,15.1,176.0,15.3,7,0.59,1407912008.0,1407964195.0
2014-08-14,69.4,55.2,61.2,53.4,76.6,0.2,100.0,29.17,0.0,0.0,29.3,12.9,244.2,1012.9,70.5,13.6,238.6,20.6,8,0.62,1407998492.0,1408050488.0
2014-08-15,68.3,55.3,60.8,53.1,77.2,0.048,100.0,20.83,0.0,0.0,26.1,13.0,274.1,1015.7,85.3,14.2,196.5,17.2,6,0.66,1408084977.0,1408136781.0
2014-08-16,73.2,55.8,64.1,53.2,69.5,0.0,0.0,0.0,0.0,0.0,19.9,9.6,270.8,1021.9,68.6,13.4,266.6,23.1,8,0.69,1408171461.0,1408223072.0
2014-08-17,68.3,55.8,62.5,50.3,65.4,0.0,0.0,0.0,0.0,0.0,27.5,14.4,236.7,1016.6,85.9,16.6,183.0,15.7,5,0.75,1408257946.0,1408309362.0
2014-08-18,69.2,57.1,62.7,49.6,64.1,0.003,100.0,8.33,0.0,0.0,22.9,10.3,266.8,1011.9,75.1,15.7,233.7,20.2,7,0.76,1408344431.0,1408395651.0
2014-08-19,65.9,52.9,59.5,47.1,65.0,0.0,0.0,0.0,0.0,0.0,22.7,9.0,275.5,1014.6,53.5,16.2,247.2,21.5,7,0.79,1408430915.0,1408481939.0
2014-08-20,66.4,51.1,59.1,46.4,64.6,0.0,0.0,0.0,0.0,0.0,22.8,11.0,290.5,1017.7,60.5,15.8,242.3,20.9,7,0.83,1408517400.0,1408568226.0
2014-08-21,67.9,47.8,58.8,45.1,62.6,0.0,0.0,0.0,0.0,0.0,16.3,7.1,236.6,1018.4,42.0,15.8,266.1,23.0,8,0.86,1408603885.0,1408654512.0
2014-08-22,68.5,54.6,60.8,48.9,66.2,0.025,100.0,8.33,0.0,0.0,25.9,12.5,241.0,1015.1,86.3,15.5,249.4,21.5,8,0.89,1408690370.0,1408740797.0
2014-08-23,65.5,55.4,60.2,49.7,70.2,0.079,100.0,20.83,0.0,0.0,25.5,12.9,275.6,1016.7,82.2,15.6,249.7,21.7,8,0.93,1408776855.0,1408827081.0
2014-08-24,68.9,49.9,60.5,46.9,62.7,0.001,100.0,4.17,0.0,0.0,16.8,7.4,245.1,1019.9,60.2,16.5,237.4,20.3,8,0.96,1408863340.0,1408913364.0
2014-08-25,63.5,57.9,60.3,54.6,82.0,0.446,100.0,41.67,0.0,0.0,25.4,12.5,173.7,1013.3,98.8,12.0,75.1,6.6,2,0.0,1408949825.0,1408999646.0
2014-08-26,71.9,57.4,63.2,58.4,85.6,0.192,100.0,50.0,0.0,0.0,26.5,14.1,234.2,1006.5,81.7,13.6,218.6,18.8,7,0.03,1409036310.0,1409085928.0
2014-08-27,70.4,59.7,64.5,58.8,82.3,0.001,100.0,4.17,0.0,0.0,14.4,6.7,215.3,1014.1,94.5,13.9,153.5,13.1,6,0.06,1409122795.0,1409172208.0
2014-08-28,71.5,62.3,66.0,60.3,82.4,0.024,100.0,25.0,0.0,0.0,28.0,10.7,201.0,1014.9,90.7,15.1,208.7,18.1,7,0.1,1409209280.0,1409258489.0
2014-08-29,72.7,59.6,65.2,55.1,71.8,0.002,100.0,4.17,0.0,0.0,21.8,9.4,249.6,1017.5,80.2,14.4,242.8,20.9,7,0.13,1409295765.0,1409344768.0
2014-08-30,71.7,56.5,64.2,55.3,73.4,0.0,0.0,0.0,0.0,0.0,21.0,10.2,251.3,1019.4,71.7,15.6,208.6,18.0,8,0.17,1409382250.0,1409431047.0
2014-08-31,68.9,56.0,62.6,53.0,72.0,0.001,100.0,4.17,0.0,0.0,25.9,10.5,290.2,1018.9,66.4,14.9,228.3,19.8,7,0.2,1409468735.0,1409517325.0
2014-09-01,72.6,53.3,63.3,52.3,69.5,0.001,100.0,4.17,0.0,0.0,12.9,6.2,303.8,1021.6,40.9,14.1,252.1,21.7,8,0.24,1409555220.0,1409603602.0
2014-09-02,73.3,60.4,66.6,56.6,70.9,0.0,0.0,0.0,0.0,0.0,16.9,8.6,22.4,1021.2,75.7,14.4,217.4,18.8,7,0.25,1409641704.0,1409689879.0
2014-09-03,76.0,57.4,66.8,55.6,68.7,0.0,0.0,0.0,0.0,0.0,22.4,11.9,40.2,1019.4,18.2,13.9,253.1,21.7,8,0.3,1409728189.0,1409776156.0
2014-09-04,70.5,58.5,64.5,56.3,75.0,0.0,0.0,0.0,0.0,0.0,19.3,8.2,31.5,1015.9,72.0,11.3,168.5,14.9,6,0.34,1409814674.0,1409862431.0
2014-09-05,73.3,64.0,68.0,58.4,72.1,0.0,0.0,0.0,0.0,0.0,16.5,6.6,348.8,1014.4,98.6,9.2,164.5,14.0,6,0.37,1409901159.0,1409948707.0
2014-09-06,74.5,63.2,68.0,58.5,72.8,0.0,0.0,0.0,0.0,0.0,10.5,4.7,339.0,1014.0,87.9,6.5,161.2,13.9,5,0.41,1409987644.0,1410034982.0
2014-09-07,78.2,60.2,68.7,57.7,70.0,0.0,0.0,0.0,0.0,0.0,13.7,5.9,58.9,1014.5,68.7,7.6,203.8,17.5,7,0.44,1410074129.0,1410121256.0
2014-09-08,78.8,60.7,69.2,57.4,68.0,0.001,100.0,4.17,0.0,0.0,23.5,10.4,21.7,1016.3,21.1,7.8,231.7,20.2,7,0.48,1410160614.0,1410207531.0
2014-09-09,73.0,57.9,65.7,51.6,62.7,0.0,0.0,0.0,0.0,0.0,18.7,9.4,14.8,1019.1,36.8,8.9,208.9,18.2,7,0.5,1410247099.0,1410293804.0
2014-09-10,71.2,53.9,62.1,50.6,67.7,0.0,0.0,0.0,0.0,0.0,23.1,11.7,20.4,1018.6,20.7,9.2,235.1,20.4,7,0.54,1410333584.0,1410380078.0
2014-09-11,69.5,52.5,60.8,49.1,66.2,0.0,0.0,0.0,0.0,0.0,20.5,10.9,33.4,1018.7,21.6,9.1,232.5,20.0,7,0.58,1410420069.0,1410466351.0
2014-09-12,72.7,54.2,63.1,50.7,66.7,0.001,100.0,4.17,0.0,0.0,20.4,10.2,18.0,1020.9,2.7,10.5,233.4,20.3,7,0.61,1410506554.0,1410552624.0
2014-09-13,74.3,56.9,65.1,54.1,69.1,0.001,100.0,4.17,0.0,0.0,22.3,11.3,18.8,1022.2,25.9,8.6,219.5,18.9,7,0.64,1410593039.0,1410638897.0
2014-09-14,72.5,59.1,65.2,53.9,67.5,0.0,0.0,0.0,0.0,0.0,19.4,10.0,40.3,1018.9,66.7,9.3,222.0,19.1,7,0.68,1410679524.0,1410725170.0
2014-09-15,77.1,56.9,66.3,55.9,71.5,0.0,0.0,0.0,0.0,0.0,13.0,5.6,56.6,1014.5,36.7,9.9,193.4,16.8,7,0.71,1410766009.0,1410811442.0
2014-09-16,80.1,58.2,68.4,56.4,68.0,0.001,100.0,4.17,0.0,0.0,13.1,5.6,78.8,1013.0,20.6,11.9,219.5,19.0,7,0.75,1410852494.0,1410897714.0
2014-09-17,79.3,62.0,70.1,59.2,69.1,0.0,0.0,0.0,0.0,0.0,15.3,7.1,92.6,1008.8,84.3,14.0,115.8,10.1,5,0.77,1410938979.0,1410983986.0
2014-09-18,81.8,63.8,71.3,61.2,71.8,0.001,100.0,4.17,0.0,0.0,19.2,8.2,152.9,1008.4,77.4,14.2,111.9,9.6,4,0.81,1411025465.0,1411070258.0
2014-09-19,80.2,61.4,69.4,61.1,76.2,0.001,100.0,4.17,0.0,0.0,15.8,8.0,146.8,1011.1,68.5,14.9,97.2,8.2,3,0.84,1411111950.0,1411156530.0
2014-09-20,80.8,60.1,67.2,60.1,80.0,0.034,100.0,29.17,0.0,0.0,31.3,15.7,196.1,1014.7,57.9,13.5,139.8,12.0,5,0.87,1411198436.0,1411242802.0
2014-09-21,68.5,57.8,63.5,57.8,82.1,0.109,100.0,25.0,0.0,0.0,27.1,13.9,353.3,1019.4,77.8,10.1,95.5,8.2,4,0.91,1411284921.0,1411329074.0
2014-09-22,63.7,53.6,58.4,48.4,70.8,0.001,100.0,4.17,0.0,0.0,20.2,10.3,1.2,1024.1,57.6,9.1,191.3,16.4,6,0.94,1411371407.0,1411415347.0
2014-09-23,65.0,50.2,57.0,46.1,68.5,0.0,0.0,0.0,0.0,0.0,19.2,9.2,30.0,1021.1,34.0,6.9,201.1,17.4,7,0.97,1411457893.0,1411501619.0
2014-09-24,65.3,49.2,57.0,48.5,74.2,0.0,0.0,0.0,0.0,0.0,22.9,10.1,270.3,1016.0,71.6,5.6,175.5,15.3,6,0.0,1411544379.0,1411587891.0
2014-09-25,65.8,51.5,58.3,48.4,72.3,0.008,100.0,12.5,0.0,0.0,14.6,6.8,279.7,1021.7,53.7,13.0,179.2,15.5,7,0.04,1411630865.0,1411674163.0
2014-09-26,70.5,49.0,59.8,48.5,68.3,0.0,0.0,0.0,0.0,0.0,13.6,7.2,289.8,1025.7,33.7,14.9,163.3,14.2,5,0.08,1411717352.0,1411760436.0
2014-09-27,74.7,55.0,64.6,53.8,69.9,0.001,100.0,4.17,0.0,0.0,16.0,8.5,65.8,1025.9,28.7,14.2,190.0,16.5,6,0.11,1411803838.0,1411846708.0
2014-09-28,76.0,54.6,65.3,54.2,69.1,0.0,0.0,0.0,0.0,0.0,19.7,9.5,163.3,1021.6,70.5,14.9,158.1,13.6,6,0.15,1411890325.0,1411932981.0
2014-09-29,71.0,60.5,65.2,58.8,80.4,0.078,100.0,25.0,0.0,0.0,16.5,8.3,176.1,1022.5,89.4,10.5,82.8,7.2,3,0.18,1411976812.0,1412019254.0
2014-09-30,72.3,57.3,64.1,58.6,83.7,0.021,100.0,12.5,0.0,0.0,10.0,4.0,181.8,1025.4,64.6,7.1,168.8,14.5,6,0.22,1412063299.0,1412105528.0
2014-10-01,74.1,56.2,64.7,54.7,72.5,0.008,100.0,12.5,0.0,0.0,11.6,4.8,287.4,1026.9,29.9,11.2,173.0,14.9,6,0.25,1412149787.0,1412191802.0
2014-10-02,72.4,60.3,65.3,56.5,74.0,0.0,0.0,0.0,0.0,0.0,12.4,5.6,16.4,1028.0,84.3,13.3,159.4,13.6,6,0.29,1412236274.0,1412278076.0
2014-10-03,75.7,56.7,65.0,55.2,72.7,0.001,100.0,4.17,0.0,0.0,12.0,4.7,62.1,1023.8,16.8,11.8,171.5,14.8,6,0.32,1412322762.0,1412364350.0
